id,title,source,source_names,date,url,one_liner,sponsor_names,company_names,has_sponsor_signal,company_affiliation_signal
d46151ad81eed2b6601d199b4ef68415347d2ad259ba34cdb7fca7408921381b,Molecular bases for USP48 cis-activity regulation and hyperactivation by Cushing's disease-associated mutations,bioRxiv (all),bioRxiv (all),2025-12-28T00:00:00,https://www.biorxiv.org/content/10.64898/2025.12.27.696724v1?rss=1,No LLM provider configured.,,,False,False
c6715db1adb9095bd81451071f6d33e12c5711e6e030adf4101ec7fa54c17ef9,"A coelenterazine-dependent luciferase from the deep-sea coral Anthoptilum murrayi Kölliker, 1880 (Cnidaria: Octocorallia: Pennatulacea)",bioRxiv (all),bioRxiv (all),2025-12-27T00:00:00,https://www.biorxiv.org/content/10.64898/2025.12.27.696692v1?rss=1,No LLM provider configured.,,,False,False
9c5a77bd5a9eee574fa5635e8d442659aec1b9abd3fb6a4479db15e5a4d45f2a,Virome of Culex nigripalpus at an Alabama aquaculture site reveals diverse insect-specific viruses and the impact of dual bioinformatic pipelines,bioRxiv (all),bioRxiv (all),2025-12-27T00:00:00,https://www.biorxiv.org/content/10.64898/2025.12.27.696710v1?rss=1,No LLM provider configured.,,,False,False
748db99909b699d13626f89e0dadf81404c6e2f3e8001a3a8a3dc4ec7b142499,Decoupling Central Metabolism from Catabolite Repression Enables Robust Cellulosic Sugar Co-consumption in E. coli,bioRxiv (all),bioRxiv (all),2025-12-27T00:00:00,https://www.biorxiv.org/content/10.64898/2025.12.27.696699v1?rss=1,No LLM provider configured.,,,False,False
302dcc86f8bee0cc19b36f023c8a91ebe39929621e539fc30caf9605f522e4d9,Metabolic Responses of Different Levels of Fitness,bioRxiv (all),bioRxiv (all),2025-12-27T00:00:00,https://www.biorxiv.org/content/10.64898/2025.12.27.696707v1?rss=1,No LLM provider configured.,,,False,False
3fc44fa22c06fef4f54340b98b332b1fb559c29ecbf2caea737a04548d417b82,Angle-resolved Measurements Reveal the Origin of Signal Anisotropy in Pump-probe Microscopy,bioRxiv (all),bioRxiv (all),2025-12-27T00:00:00,https://www.biorxiv.org/content/10.64898/2025.12.27.691690v1?rss=1,No LLM provider configured.,,,False,False
5006eb1c475ae00c6682c40f8f382572a6d611eb807787832ecd68d62d49354d,Fitness Landscape for Antibodies 2: Benchmarking Reveals That Protein AI Models Cannot Yet Consistently Predict Developability Properties,bioRxiv (all),bioRxiv (all),2025-12-27T00:00:00,https://www.biorxiv.org/content/10.64898/2025.12.27.696706v1?rss=1,No LLM provider configured.,,,False,False
2ecb4b24fc5a06e79610253a74f842f40e14620ea6bcb5b8d648acda34b474c7,From Nutraceutical to Molecular Targets: Antidiabetic Effects of Spirulina maxima Validated by In Vivo and In Silico Studies.,bioRxiv (all),bioRxiv (all),2025-12-27T00:00:00,https://www.biorxiv.org/content/10.64898/2025.12.27.696639v1?rss=1,No LLM provider configured.,,,False,False
57d2689853aa0862c12aaad379b0a5cfaba3595368245aa24ad00ad0f0e79957,Lateral inhibition governs ancestral cellular patterning in fossil and extant liverworts,bioRxiv (all),bioRxiv (all),2025-12-27T00:00:00,https://www.biorxiv.org/content/10.64898/2025.12.27.696693v1?rss=1,No LLM provider configured.,,,False,False
bba634c9081ba209d512a674ee2d04e9a9d5b2e97cccc6b92aa39679a5456180,Optogenetic SH3 nanoclustering of SRC and HCK uncovers the functional specificity of these redundant kinases in macrophages.,bioRxiv (all),bioRxiv (all),2025-12-27T00:00:00,https://www.biorxiv.org/content/10.64898/2025.12.27.692121v1?rss=1,No LLM provider configured.,,,False,False
d0e0011ca605e349b7b6ae8c04470b6e8253119f31b23fc53d7769128abf3c96,Fifteen-year microbiome survey of endangered killer whales (Orcinus orca) reveals declining diversity and population differences,bioRxiv (all),bioRxiv (all),2025-12-27T00:00:00,https://www.biorxiv.org/content/10.64898/2025.12.27.696689v1?rss=1,No LLM provider configured.,,,False,False
0e61d3438b7f2bb3ae215cfb2cb74e9125acd7eef4a564b5da2d3162f67822be,Worms About Town: a citizen science outreach project discovers microsporidian parasites of nematodes through environmental sampling,bioRxiv (all),bioRxiv (all),2025-12-27T00:00:00,https://www.biorxiv.org/content/10.64898/2025.12.27.696690v1?rss=1,No LLM provider configured.,,,False,False
c255430bf51a4c25fcc6bfbc52e10fb334b404abde4f76c23328c6aef45bb5ec,Topological data analysis reveals rigid brain-state dynamics during self-viewing in trait rumination,bioRxiv (all),bioRxiv (all),2025-12-27T00:00:00,https://www.biorxiv.org/content/10.64898/2025.12.27.696696v1?rss=1,No LLM provider configured.,,,False,False
3ec086bbfd81f946ff30874582210f1874b5b9e2b4c3098968e8eff3a9cd6e6c,Epigenetic state encodes locus-specific chromatin mechanics,bioRxiv (all),bioRxiv (all),2025-12-27T00:00:00,https://www.biorxiv.org/content/10.64898/2025.12.27.696709v1?rss=1,No LLM provider configured.,,,False,False
c324c886afe77b7a0ffc459e2ffe806254f10e188320c63f0dca86fd219b870e,CRISPR-HAWK: Haplotype- and Variant-aware guide design toolkit for CRISPR-Cas,bioRxiv (all),bioRxiv (all),2025-12-27T00:00:00,https://www.biorxiv.org/content/10.64898/2025.12.27.696698v1?rss=1,No LLM provider configured.,,,False,False
0bb8baa9965d19d439f94618fca7120a97bc1392c10448e3e7a986918dd124f4,Temporal Dynamics of Kidney Mitochondrial Dysfunction in Type 2 Diabetes: Analysis of the Goto-Kakizaki Model.,bioRxiv (all),bioRxiv (all),2025-12-27T00:00:00,https://www.biorxiv.org/content/10.64898/2025.12.27.696702v1?rss=1,No LLM provider configured.,,,False,False
b9aad2659eb050b73fbe8db4575ea40bbe9631908d3571c4a4fae6fd5f3f45b5,Endogenous retrotransposon reverse transcriptase supports osteocyte function: implications for antiretroviral therapy-associated bone loss,bioRxiv (all),bioRxiv (all),2025-12-27T00:00:00,https://www.biorxiv.org/content/10.64898/2025.12.27.696700v1?rss=1,No LLM provider configured.,,,False,False
2623fb4a6fd1260c19ae45ff9fae2075081aae9db894ba5096c1c14e446086ea,Comprehensive Mapping of the Virus and Host Factors that Guide the Paths of HIV-1 Escape from a Therapeutic,bioRxiv (all),bioRxiv (all),2025-12-27T00:00:00,https://www.biorxiv.org/content/10.64898/2025.12.27.696684v1?rss=1,No LLM provider configured.,,,False,False
0f8c16474ccb345eb0d8138e67afe1383ff78dda0f468801f719cf333aac168e,Identification of a cytotoxic peptide from the spider Enoploctenus cyclothorax venom on leukemia cell lineages,bioRxiv (all),bioRxiv (all),2025-12-27T00:00:00,https://www.biorxiv.org/content/10.64898/2025.12.27.696694v1?rss=1,No LLM provider configured.,,,False,False
e4af00f4248d001897ef80bd1910162bc00005b2d9ea35cc07124f40eaa1b63d,Environmental Variation Promotes Convergent Evolution and Rapid Diversification of Wing Shape and Color in Skipper Butterflies,bioRxiv (all),bioRxiv (all),2025-12-27T00:00:00,https://www.biorxiv.org/content/10.64898/2025.12.27.696669v1?rss=1,No LLM provider configured.,,,False,False
067b77d86f00679f54f91fefb8256daeecb948d29c170fa980a88ad656ce6c18,Sustained ERK signaling couples the injury response to organizer formation during Hydra head regeneration,bioRxiv (all),bioRxiv (all),2025-12-27T00:00:00,https://www.biorxiv.org/content/10.64898/2025.12.27.696609v1?rss=1,No LLM provider configured.,,,False,False
146468335cdb9379dee166d7761b169d7806ae2e58300c353114d929d10d49ad,TMPO promotes cellular dissemination and metastasis in circulating tumor cells,bioRxiv (all),bioRxiv (all),2025-12-27T00:00:00,https://www.biorxiv.org/content/10.64898/2025.12.27.696673v1?rss=1,No LLM provider configured.,,,False,False
3898fab68d3bc3023a677b48def9bb93f1e788d7d7fefdb31158ed3de08ab19e,Colibactin produced by a honeybee symbiont defends against pathogens and shapes the gut community,bioRxiv (all),bioRxiv (all),2025-12-27T00:00:00,https://www.biorxiv.org/content/10.64898/2025.12.27.695564v1?rss=1,No LLM provider configured.,,,False,False
0ddfe7ff4ed7c2360cddbb83b6fdbe6684afd06a2356b1ac394636a82c88fa0a,Neutrophil-neuronal crosstalk drives arthritis-induced pain,bioRxiv (all),bioRxiv (all),2025-12-27T00:00:00,https://www.biorxiv.org/content/10.64898/2025.12.27.696652v1?rss=1,No LLM provider configured.,,,False,False
608ed32c4e023a1ac7b05880a03fba0799eafa97bacf07395b877059ff77b7f9,Neuropathologically validated MRI to tau PET synthesis via Covariate-modulated attention networks,bioRxiv (all),bioRxiv (all),2025-12-27T00:00:00,https://www.biorxiv.org/content/10.64898/2025.12.27.696668v1?rss=1,No LLM provider configured.,,,False,False
80347cdba72bc9ede2cf0095b40b81da4a3c07d8561b19fd6849935e92301bb1,Dose-dependent NFI regulation of progenitor lifespan and output underlying human neocortical malformation,bioRxiv (all),bioRxiv (all),2025-12-27T00:00:00,https://www.biorxiv.org/content/10.64898/2025.12.27.696675v1?rss=1,No LLM provider configured.,,,False,False
4b7eeb19a6986b9c59a6e7c4d3349dc3c909d248edad97c52364b6eeb0048de2,High dimensional tissue specific regulatory codes embedded in viral coding regions,bioRxiv (all),bioRxiv (all),2025-12-27T00:00:00,https://www.biorxiv.org/content/10.64898/2025.12.27.696677v1?rss=1,No LLM provider configured.,,,False,False
a069a9cb8d5f16c3ac2be90dd9a6bf66cc05954064e840cb423d56b941be9fd3,Spontaneous cancer regression as inversion of spontaneous cancer progression: Malignant melanoma remission as a case-study towards clinical applicability,bioRxiv (all),bioRxiv (all),2025-12-27T00:00:00,https://www.biorxiv.org/content/10.64898/2025.12.27.696663v1?rss=1,No LLM provider configured.,,,False,False
b54902cc0bd89b34033837e9e66d0023b1776b108e6e9ec9c265b44b039e806f,Phenotypic Plasticity and Competition Shape Therapy Sequencing in HER2+/HER2 Breast Cancer: A Mathematical Framework,bioRxiv (all),bioRxiv (all),2025-12-27T00:00:00,https://www.biorxiv.org/content/10.64898/2025.12.27.696676v1?rss=1,No LLM provider configured.,,,False,False
25d1c6e380260c9c4442bbc95c62ebe2835ccc9587d1f1b57e6aa9a02e635767,Unveiling prognostic genes and regulatory mechanisms of exosome in prostate cancer: an integrated analysis of bulk transcriptomics and single-cell RNA sequencing data,medRxiv (all),medRxiv (all),2025-12-27T00:00:00,https://www.medrxiv.org/content/10.64898/2025.12.23.25342923v1?rss=1,No LLM provider configured.,,,False,False
fc7b8fd7bb1cfd19a217d73d3c5b6f71ab2d71033b32526fc255f38ab8186981,Cross-Cultural Adaptation and Validation of the Levenstein Perceived Stress Questionnaire (PSQ) in Ecuador,medRxiv (all),medRxiv (all),2025-12-27T00:00:00,https://www.medrxiv.org/content/10.64898/2025.12.25.25343009v1?rss=1,No LLM provider configured.,,,False,False
63504c5feacdd014aaf2801de8c7e95b0f40ce08026de22522619c9726c4c3d7,Fall incidence and risk among adults with cerebral palsy,medRxiv (all),medRxiv (all),2025-12-27T00:00:00,https://www.medrxiv.org/content/10.64898/2025.12.17.25342293v1?rss=1,No LLM provider configured.,,,False,False
d9c23f2e3762a6441b7952d930da81ea03e28019c8bb66c749e8a3f19c73abf8,"Hypovitaminosis D: How Common is it, and what are its Predictors among Children with Congenital Heart Disease Attending the Lagos State University Teaching Hospital?",medRxiv (all),medRxiv (all),2025-12-27T00:00:00,https://www.medrxiv.org/content/10.64898/2025.12.23.25342696v1?rss=1,No LLM provider configured.,,,False,False
dc6c950d6171093ae6912396be521a30ad66c5a2c49b8148d0ab91036ade4a6b,"Five Years, Two Mass Triple-Drug Administrations, and Ongoing Transmission: Using Mosquito and Human Indicators to Evaluate the Impact of Lymphatic Filariasis Interventions in Samoa",medRxiv (all),medRxiv (all),2025-12-27T00:00:00,https://www.medrxiv.org/content/10.64898/2025.12.24.25342955v1?rss=1,No LLM provider configured.,,,False,False
2b6c866fa8d2b3a17bae6c4e074b1cc62875eeb6d90bcbdbe43fafbb6835110c,High Prevalence of Plasmodium Infections and Low P. malariae msp-1 Diversity in Beninese Population: Implications for Malaria Surveillance and Vaccine Development.,medRxiv (all),medRxiv (all),2025-12-27T00:00:00,https://www.medrxiv.org/content/10.64898/2025.12.23.25342548v1?rss=1,No LLM provider configured.,,,False,False
83e824686c919b398b548504e44debeaa2abbaa6d964255682217d71d3503407,Systolic Blood Pressure Time in Target Range and Cerebral Small Vessel Disease,medRxiv (all),medRxiv (all),2025-12-27T00:00:00,https://www.medrxiv.org/content/10.64898/2025.12.24.25342993v1?rss=1,No LLM provider configured.,,,False,False
1a38fd383be6b7c87c83455b3c3ea3e68e05bd1a8bf741af2421b87a9f7afe0e,Factors Influencing the Success of Community-Based Participatory Approach in Implementing an HIV Stigma Reduction Intervention in Indonesia,medRxiv (all),medRxiv (all),2025-12-27T00:00:00,https://www.medrxiv.org/content/10.64898/2025.12.23.25342924v1?rss=1,No LLM provider configured.,,,False,False
a01aa1f8c8728243ba8309fc9dbf293bed9564620c34d3f71ada2d48ebe56a2e,Exploring Machine Learning Models to Uncover Pathways in ALS Pathogenesis Using Immunohistochemical Features,medRxiv (all),medRxiv (all),2025-12-27T00:00:00,https://www.medrxiv.org/content/10.64898/2025.12.19.25342356v1?rss=1,No LLM provider configured.,,,False,False
dcb9b68b0c509f324d09ed3cc5da2f713921a6878827b594676c724629efcaa3,LLM-Assisted Taxonomy and Temporal Analysis of Provider Questions About HIV in provider-to-provider telehealth,medRxiv (all),medRxiv (all),2025-12-27T00:00:00,https://www.medrxiv.org/content/10.64898/2025.12.19.25342694v1?rss=1,No LLM provider configured.,,,False,False
4d832ed23321305d45fa5182622fd871fb52f6988e611c4ce73dab91f82a216d,Integrating multi-omics and multi-context QTL data with GWAS reveals the genetic architecture of complex traits and improves the discovery of risk genes,medRxiv (all),medRxiv (all),2025-12-27T00:00:00,https://www.medrxiv.org/content/10.64898/2025.12.19.25342620v1?rss=1,No LLM provider configured.,,,False,False
94d819c4379a4f69321919584d18f7f95e3505086b17a551fe96a731635a8ff9,CRABP2 Upregulation in Perichondral Stem Cells is Associated with Microtia,medRxiv (all),medRxiv (all),2025-12-27T00:00:00,https://www.medrxiv.org/content/10.64898/2025.12.18.25342452v1?rss=1,No LLM provider configured.,,,False,False
8debe046c93823c7f38af6472b028c795c846b7edaa7d61b8e7ae47c79b852f2,Sex Differences in the role of Additive Genetic Variants in Autism: A Systematic Review,medRxiv (all),medRxiv (all),2025-12-27T00:00:00,https://www.medrxiv.org/content/10.64898/2025.12.23.25342905v1?rss=1,No LLM provider configured.,,,False,False
915267a57b3cd67fe3fc834d22802bd82be7baf512f48c171bcca35091324fdb,Low-Frequency Adaptive Deep Brain Stimulation for Parkinson's Disease,medRxiv (all),medRxiv (all),2025-12-27T00:00:00,https://www.medrxiv.org/content/10.64898/2025.12.17.25342333v1?rss=1,No LLM provider configured.,,,False,False
e4d574ecd45e866658773297667504de7ddff937f54571f493892e443daffe8f,A foundation model for mapping the phenomic and genetic landscape of cerebral small vessel disease biomarkers,medRxiv (all),medRxiv (all),2025-12-27T00:00:00,https://www.medrxiv.org/content/10.64898/2025.12.19.25342615v1?rss=1,No LLM provider configured.,,,False,False
6850c4cb69a9809219581442f3d7fecf3d022e8620f7fa5eba4304ec16d55291,A Three-Item History-Based Model to Estimate Fatigue Severity: A Large Cross-Sectional Community Study across Five Neurological Conditions,medRxiv (all),medRxiv (all),2025-12-27T00:00:00,https://www.medrxiv.org/content/10.64898/2025.12.19.25342360v1?rss=1,No LLM provider configured.,,,False,False
5b2e9acce6079e65f23c4e59ec79c8877ecfac811515b9c1a898c5853353d9e4,Virtual Reality applied to Post-Stroke Rehabilitation: design and development of the NeuroRehab VR Software,medRxiv (all),medRxiv (all),2025-12-27T00:00:00,https://www.medrxiv.org/content/10.64898/2025.12.17.25342104v1?rss=1,No LLM provider configured.,,,False,False
de290d5c2a0ae94d6ac8d80d372890c4c99e78a0892c3ac9480fe3deb99682c3,Awareness and preference for HPV self-collection among Aboriginal and Torres Strait Islander women and people with a cervix,medRxiv (all),medRxiv (all),2025-12-27T00:00:00,https://www.medrxiv.org/content/10.64898/2025.12.25.25343011v1?rss=1,No LLM provider configured.,,,False,False
e14ce622575dfcb5e17e60abb8e37244723616a47efb07aaf96b6e4546311984,"Perceptions and Practices Among Students, Parents, and Teachers of the Human Papilloma Virus( HPV) vaccine : A Pilot Feasibility  Study from Rural Kerala",medRxiv (all),medRxiv (all),2025-12-27T00:00:00,https://www.medrxiv.org/content/10.64898/2025.12.25.25343008v1?rss=1,No LLM provider configured.,,,False,False
92f82f2180304373a4628bed5e418ace02f80ed7371feb07ec9b7c49f1f090dc,"Reducing spatial clustering to prevent tuberculosis transmission in a busy Zambian hospital: a modelling study based on person movements, environmental and clinical data",medRxiv (all),medRxiv (all),2025-12-27T00:00:00,https://www.medrxiv.org/content/10.64898/2025.12.24.25342956v1?rss=1,No LLM provider configured.,,,False,False
f55297ddff4ad5f5d8f0b46a7c2244b8ea83e797dc78fdba931ead34fc428d70,Integrative Profiling of Glymphatic Dysfunction in Adolescent Subthreshold Depression,medRxiv (all),medRxiv (all),2025-12-27T00:00:00,https://www.medrxiv.org/content/10.64898/2025.12.18.25342437v1?rss=1,No LLM provider configured.,,,False,False
e265356b2bb42cbcfb7f19c58aa9508470ca04cc122a051ac8bc8edcdf38510e,Voices from the front line: community health workers perspectives on effectiveness and needs in Madagascars tuberculosis response,medRxiv (all),medRxiv (all),2025-12-27T00:00:00,https://www.medrxiv.org/content/10.64898/2025.12.23.25342944v1?rss=1,No LLM provider configured.,,,False,False
81aa203cc90a5ec2c74ad22f848d28ee06c58e11469d0f2195fa903b383fab47,"Seasonally varying effects of improved water, sanitation and handwashing interventions on Giardia infection in Bangladesh",medRxiv (all),medRxiv (all),2025-12-27T00:00:00,https://www.medrxiv.org/content/10.64898/2025.12.17.25342505v1?rss=1,No LLM provider configured.,,,False,False
3bf7823725d46b59fa9278b1405f1bbb31d732fc97f7684607a2df00bd547ae2,"THE RELATIONSHIP BETWEEN CLINICAL PROFILE, GLYCEMIC PARAMETERS AND HYPOGLYCEMIA IN TYPE 1 DIABETES PEDIATRIC PATIENTS",medRxiv (all),medRxiv (all),2025-12-27T00:00:00,https://www.medrxiv.org/content/10.64898/2025.12.19.25342708v1?rss=1,No LLM provider configured.,,,False,False
85279582fc11ffd188befbc7a7d893a4af5e08daa4dda10dbfda3f80071b84bb,The Impact of Marital Status and Sex on Heart Failure Readmissions: A Case Study from Atrium Health Floyd Medical Center,medRxiv (all),medRxiv (all),2025-12-27T00:00:00,https://www.medrxiv.org/content/10.64898/2025.12.23.25342948v1?rss=1,No LLM provider configured.,,,False,False
a202dffbd77fc82244cf451e76c2ce0b7990df42525970bc417ab35d0cf9f06b,Blood Pressure Variability in Daily Life: Comparing Individuals with Cervical and Upper-Thoracic Spinal Cord Injury to Non-Injured Controls,medRxiv (all),medRxiv (all),2025-12-27T00:00:00,https://www.medrxiv.org/content/10.64898/2025.12.17.25342472v1?rss=1,No LLM provider configured.,,,False,False
7b38620a1eefc393238ac5b9bff12013114ec67dc517e9e30319299e46f1e413,"knowledge, attitude, and practice of clinical audit among healthcare professionals in Gusau, Zamfara State, Nigeria.",medRxiv (all),medRxiv (all),2025-12-27T00:00:00,https://www.medrxiv.org/content/10.64898/2025.12.18.25342282v1?rss=1,No LLM provider configured.,,,False,False
95f37e6b85f4deb69ce76352fef41272ee88daed96e6ee8b4302c5940e6bea28,The impact of an ambient documentation tool on the care experience of clinical pharmacists embedded in ambulatory clinics: A mixed methods evaluation,medRxiv (all),medRxiv (all),2025-12-27T00:00:00,https://www.medrxiv.org/content/10.64898/2025.12.19.25342691v1?rss=1,No LLM provider configured.,,,False,False
a18fcb85d6c9ed4c8ae0316e7e88255772b9df2bc2fe97b457786072904dd0ec,Shared genetic architecture of brain age gap across 30 cohorts worldwide,medRxiv (all),medRxiv (all),2025-12-27T00:00:00,https://www.medrxiv.org/content/10.64898/2025.12.23.25342890v1?rss=1,No LLM provider configured.,,,False,False
45365b006bf835f4ba1889cd4920c1a33dee98008aa269093946d81ec9b38f4e,Evaluation of implementing a school-based vision care program using mobile eye exam lanes.,medRxiv (all),medRxiv (all),2025-12-27T00:00:00,https://www.medrxiv.org/content/10.64898/2025.12.25.25343010v1?rss=1,No LLM provider configured.,,,False,False
4451904bf32a481c0c88dbbc5f5c5bca62ee0ce21450118719a9b41533317a11,Network toxicology analysis of hair dye components and their association with breast and bladder cancers,PubMed - cancer (broad),PubMed - cancer (broad);Biology,2025-12-23T00:00:00,https://pubmed.ncbi.nlm.nih.gov/41456155/,Summary skipped due to cap.,,,False,False
5b3cc3e62232c33bc23092ec4e0b576b1ef61d6c1dc34a609696a58e75482332,Prevalence of human papillomavirus and cervical neoplasia among women who have sex with women in Cameroon: A descriptive study,PubMed - cancer (broad),PubMed - cancer (broad),2025-12-23T00:00:00,https://pubmed.ncbi.nlm.nih.gov/41456129/,Summary skipped due to cap.,,,False,False
85610d823b9d5b6c74ea1c431464ecc944bb90874aa7e903aae25a21ca3ee28a,Application of user profiling in mental health management: a scoping review,PubMed - cancer (broad),PubMed - cancer (broad);BMC Cancer;BMC Urology,2025-12-27T00:00:00,https://pubmed.ncbi.nlm.nih.gov/41456069/,No LLM provider configured.,,,False,False
49d28b08d9cb80b25f01ce1a81c9b39e062e55c9bce9673cb9507d59fd146872,"A combined transcriptomic, epigenetic, and functional analysis identifies novel biomarkers in breast cancer",PubMed - cancer (broad),PubMed - cancer (broad);Biology,2025-12-27T00:00:00,https://pubmed.ncbi.nlm.nih.gov/41456067/,No LLM provider configured.,,,False,False
98e3d769c21f9561ca4a21376aa3c138052a695a3d0089ad41cd82d450790e36,Unraveling the molecular landscape of pancreatic cancer: a systems biology approach to identify therapeutic targets,PubMed - cancer (broad),PubMed - cancer (broad);Biology,2025-12-27T00:00:00,https://pubmed.ncbi.nlm.nih.gov/41456064/,No LLM provider configured.,,,False,False
acc4d27cd05e11d63204634d3ec38ead606d74c4ec076a41a6af8b081ad88e29,Regulation of autophagy by oncogene DJ1 via the JNK signaling pathway in human ovarian cancer cells,PubMed - cancer (broad),PubMed - cancer (broad),2025-12-27T00:00:00,https://pubmed.ncbi.nlm.nih.gov/41456055/,No LLM provider configured.,,,False,False
fdd37e696c296d4b05cf6ed3cb46812e1894b4d48bc96e840b01c48c2236e302,Ovarian cancer metastasis to axillary node without breast involvement: a rare case,PubMed - cancer (broad),PubMed - cancer (broad),2025-12-27T00:00:00,https://pubmed.ncbi.nlm.nih.gov/41456050/,No LLM provider configured.,,,False,False
b1130c5bb7fa06712b30ff821f86865bbb460d92ba951f770d4f305ce27c033f,Attention-PestNet: hierarchical scaled dot-product attention for insect pest detection,PubMed - cancer (broad),PubMed - cancer (broad),2025-12-27T00:00:00,https://pubmed.ncbi.nlm.nih.gov/41456042/,No LLM provider configured.,,,False,False
a91194f281906c8f4cbe1e84b68793dd8629052f22e900006629f0a6fb63a589,Molecular convergence of luminal androgen receptor and molecular apocrine defines a distinct entity in ER-negative breast tumors,PubMed - cancer (broad),PubMed - cancer (broad),2025-12-27T00:00:00,https://pubmed.ncbi.nlm.nih.gov/41456038/,No LLM provider configured.,,,False,False
0b90d92905a4377a2b0041143f417105903fb138e0e8435f4231ad4d35dce073,"Antibacterial, antibiofilm, and antiproliferative properties of Aspergillus frequens-derived pigment",PubMed - cancer (broad),PubMed - cancer (broad),2025-12-27T00:00:00,https://pubmed.ncbi.nlm.nih.gov/41456023/,No LLM provider configured.,,,False,False
23691a37fe174e98361677f5d8010523fe2f4d4611d6a5f3f52365c086a586ee,Harnessing plant chloroplasts for oral delivery of a multi-epitope HPV vaccine: toward cost-effective systemic and mucosal immunization,PubMed - cancer (broad),PubMed - cancer (broad);Biology,2025-12-27T00:00:00,https://pubmed.ncbi.nlm.nih.gov/41456022/,No LLM provider configured.,,,False,False
209ea89891100a6a79b0b0f09e0ab36eca600351aade345e81dc2b89c263f7e2,The diagnostic dilemma of idiopathic granulomatous mastitis with an emphasis on histopathologic findings,PubMed - cancer (broad),PubMed - cancer (broad),2025-12-27T00:00:00,https://pubmed.ncbi.nlm.nih.gov/41456021/,No LLM provider configured.,,,False,False
466c02eda3521f29303d7138c12f3d93ba094b742c9580cec2a42c6db75a0ff9,BASCULE: bayesian inference and clustering of mutational signatures leveraging biological priors,PubMed - cancer (broad),PubMed - cancer (broad);Biology,2025-12-27T00:00:00,https://pubmed.ncbi.nlm.nih.gov/41456010/,No LLM provider configured.,,,False,False
