id,title,source,source_names,date,url,one_liner,sponsor_names,company_names,has_sponsor_signal,company_affiliation_signal
10be030ce35ae0cca8007c433cd492a1c406e348c3d82b371cef9f16e5b3e6a8,ARF-1 Coordinates Cargo Sorting at FERARI Endosomal Recycling Hubs,bioRxiv (all),bioRxiv (all),2026-01-12T00:00:00,https://www.biorxiv.org/content/10.64898/2026.01.12.698965v1?rss=1,No LLM provider configured.,,,False,False
ccaf9e1d7db770fbd464f98323942a79e3504de0abe29096eec6c8f6e7d6bc90,Rhythmic Nuclear Import Mediated by Importins Regulates the Neurospora Circadian Clock.,bioRxiv (all),bioRxiv (all),2026-01-12T00:00:00,https://www.biorxiv.org/content/10.64898/2026.01.12.699091v1?rss=1,No LLM provider configured.,,,False,False
896e12ae4c631cb160c94e0a55b5a7678339a0ab9c2c6174ed093500233e0bb7,MTFP1 preserves β-cell cristae structure and bioenergetics to ensure insulin release and glucose homeostasis,bioRxiv (all),bioRxiv (all),2026-01-12T00:00:00,https://www.biorxiv.org/content/10.64898/2026.01.12.697845v1?rss=1,No LLM provider configured.,,,False,False
d48b0ff7c3a66dbd7a7b64798b788ca0050021a89b32c99455ed04201a37b2b4,HDAC inhibition via suberoylanilide hydroxamic acid (SAHA) ameliorates Doxorubicin-induced cardiotoxicity,bioRxiv (all),bioRxiv (all),2026-01-12T00:00:00,https://www.biorxiv.org/content/10.64898/2026.01.12.698976v1?rss=1,No LLM provider configured.,,,False,False
e9173f9286b2a0584301b62ac0af95f7ab4098ec2263d007e4b72732a2d042b0,The bromodomain protein Bdf3 is sufficient to activate expression of a procyclin gene in bloodstream stage African trypanosomes,bioRxiv (all),bioRxiv (all),2026-01-12T00:00:00,https://www.biorxiv.org/content/10.64898/2026.01.12.698981v1?rss=1,No LLM provider configured.,,,False,False
02fe8bbffe1c5f69a8608dc9c148a62b0e0bb6d78019d4d410122bd72ad72c56,Distinct TAF15 amyloid filament folds define multiple subtypes of FTLD-TAF15,bioRxiv (all),bioRxiv (all),2026-01-12T00:00:00,https://www.biorxiv.org/content/10.64898/2026.01.12.698957v1?rss=1,No LLM provider configured.,,,False,False
5650d321ab01446b7f0bd32d3b3c995ccf4c3153428cd18569b29dc63b92a5dd,The Structured RNA-binding Domains and Condensation Capacity of FUS Shape its RNA-binding Landscape and Function.,bioRxiv (all),bioRxiv (all),2026-01-12T00:00:00,https://www.biorxiv.org/content/10.64898/2026.01.12.699057v1?rss=1,No LLM provider configured.,,,False,False
8cc99b48effbc5f5ed4ec265ace6847a8a175988a4d458b6d3bd66a9d86c1b46,"EOLA1, a novel mitochondria-localized protein critical for heart functions via regulating mitochondrial translation",bioRxiv (all),bioRxiv (all),2026-01-12T00:00:00,https://www.biorxiv.org/content/10.64898/2026.01.12.699056v1?rss=1,No LLM provider configured.,,,False,False
a7565f1b083ce381ca329e4e74cfc64810f26a36f9d125f853992b02f1ffe338,Multicellular signaling and partial recovery define reverse cardiac remodeling,bioRxiv (all),bioRxiv (all),2026-01-12T00:00:00,https://www.biorxiv.org/content/10.64898/2026.01.12.699040v1?rss=1,No LLM provider configured.,,,False,False
91ecf08e846a942b4c765964416808636021c272cb93f4d415dd12c198a50f1a,Iterative engineering of a compact Cas9 ortholog for in vivo gene editing via single AAV delivery,bioRxiv (all),bioRxiv (all),2026-01-12T00:00:00,https://www.biorxiv.org/content/10.64898/2026.01.12.698990v1?rss=1,No LLM provider configured.,,,False,False
8392d711ae8e97a26828a53f29ba1e8cbc70751cbf8dfade0ceeb2d7fd245413,Stress-responsive roles of the C. neoformans human-like eIF3 complex,bioRxiv (all),bioRxiv (all),2026-01-12T00:00:00,https://www.biorxiv.org/content/10.64898/2026.01.12.698982v1?rss=1,No LLM provider configured.,,,False,False
8475314cc4d345724dada922945327fa1235fcc5b3a0dd654694f8b3b1fd2604,Integrative mobilizable elements are pervasive throughout Pseudomonadota,bioRxiv (all),bioRxiv (all),2026-01-12T00:00:00,https://www.biorxiv.org/content/10.64898/2026.01.12.698999v1?rss=1,No LLM provider configured.,,,False,False
750052bb5dec5ed08560b5a7799f55480c86d84cb28504ce677fab1440c2f245,Starvation-independent alarmone production inhibits translation through GTP depletion,bioRxiv (all),bioRxiv (all),2026-01-12T00:00:00,https://www.biorxiv.org/content/10.64898/2026.01.12.699007v1?rss=1,No LLM provider configured.,,,False,False
d8e42504556a5cd4bdfa5f58e24f25d4d7c09221081625f892792f87fa7d6fd7,Bacterial targeting of host paraspeckles uncovers a new SFPQ-based regulation,bioRxiv (all),bioRxiv (all),2026-01-12T00:00:00,https://www.biorxiv.org/content/10.64898/2026.01.11.698932v1?rss=1,No LLM provider configured.,,,False,False
daa46ef3a4ae188e99cc9a152afd02e6db3da0d64056af34da7ec4c0dbea444d,"A Quantitative Benchmark of Visual Information in Human Brain Recordings Across fMRI, MEG, and EEG",bioRxiv (all),bioRxiv (all),2026-01-12T00:00:00,https://www.biorxiv.org/content/10.64898/2026.01.11.698841v1?rss=1,No LLM provider configured.,,,False,False
5df15c5666fe0fe0e8501c5d9dfd7b7615cc50a6476c118da9fcaa38a6a4a9c8,The STA1-DOT2 interaction promotes nuclear speckle formation and splicing robustness in growth and heat stress responses,bioRxiv (all),bioRxiv (all),2026-01-12T00:00:00,https://www.biorxiv.org/content/10.64898/2026.01.11.698856v1?rss=1,No LLM provider configured.,,,False,False
cc3afa84d6471572156fb9eea265ad1e2c80eeedff26d84905cf06cacda036e7,Cell type-specific proximity labeling of organ secretomes reveals energy balance-dependent proteomic remodeling.,bioRxiv (all),bioRxiv (all),2026-01-12T00:00:00,https://www.biorxiv.org/content/10.64898/2026.01.11.698831v1?rss=1,No LLM provider configured.,,,False,False
32bf9f6027bc1818e158c695b0f7924b1c8e30fb5a266fbbe0b699bec1897847,Absorption dipole effects on MINFLUX single molecule localization,bioRxiv (all),bioRxiv (all),2026-01-12T00:00:00,https://www.biorxiv.org/content/10.64898/2026.01.11.698872v1?rss=1,No LLM provider configured.,,,False,False
29fdea5c9b129f5cc23d82bcbbd4f75df56cd18c81ab23890834a11a749acc4b,"Navigators learn a local graph, not a global map",bioRxiv (all),bioRxiv (all),2026-01-12T00:00:00,https://www.biorxiv.org/content/10.64898/2026.01.11.698858v1?rss=1,No LLM provider configured.,,,False,False
e9b34297d57781aa61a45ba734d2b9fe140510335db5a62971852d322a7fcc46,A Golgi-bypass secretion mechanism for proTGFα involving TMED9 and GRASP65,bioRxiv (all),bioRxiv (all),2026-01-12T00:00:00,https://www.biorxiv.org/content/10.64898/2026.01.12.698993v1?rss=1,No LLM provider configured.,,,False,False
3ce24c6845ef502a8e9c06f708b6f7e32dc288aa518ae198316ff77bd9262a11,Hypoxia-targeted RBE and OER weighted dose optimization for carbon ion therapy in lung cancer,PubMed - cancer (broad),PubMed - cancer (broad),2026-01-11T00:00:00,https://pubmed.ncbi.nlm.nih.gov/41525743/,No LLM provider configured.,,,False,False
d2d4b61564030508402224b44e32de7dae72f2acd98a1baa98eb94bd9aeb8e0d,Machine learning-guided identification of metastasis-associated miRNAs and their integration into a PFI-based cox risk score and nomogram,PubMed - cancer (broad),PubMed - cancer (broad),2026-01-11T00:00:00,https://pubmed.ncbi.nlm.nih.gov/41525738/,No LLM provider configured.,,,False,False
6ff1b6a9e228a7e9d1f0723a520744fdffdfb65b986ba3630033f1d51dfca3e3,The long and winding road of radiomics: learnings from two meta-analyses of the radiomics quality score,PubMed - cancer (broad),PubMed - cancer (broad),2026-01-12T00:00:00,https://pubmed.ncbi.nlm.nih.gov/41525730/,No LLM provider configured.,,,False,False
96b17005475e82965a57073ae6d12593845c563c4a742f8d47ea761e387a352d,In siliconeutron relative biological effectiveness estimations for pre-DNA repair and post-DNA repair endpoints,PubMed - cancer (broad),PubMed - cancer (broad),2026-01-12T00:00:00,https://pubmed.ncbi.nlm.nih.gov/41525728/,No LLM provider configured.,,,False,False
58ff4c21edaeb5694f35532a96e1aecfd6b1905a7f33d6086ab49654fbb9f127,Quantifying biological effects of spatially heterogeneous carbon ion dose distributions using EUD,PubMed - cancer (broad),PubMed - cancer (broad),2026-01-12T00:00:00,https://pubmed.ncbi.nlm.nih.gov/41525726/,No LLM provider configured.,,,False,False
8dce0a1e340c01a49220a4c6edcfc56e4fc7779584761df73735ae45e370d1e1,Modeling bilateral lymphatic head and neck tumour progression for personalised elective target volume definition,PubMed - cancer (broad),PubMed - cancer (broad),2026-01-12T00:00:00,https://pubmed.ncbi.nlm.nih.gov/41525725/,No LLM provider configured.,,,False,False
5a46792c1ff440ccc7b2b6b2bbffa23064f5b724d2e6ac794bea8b8456075380,"3D range modulators for fast, conformal carbon ion therapy: anthropomorphic phantom validation and robustness analysis",PubMed - cancer (broad),PubMed - cancer (broad),2026-01-12T00:00:00,https://pubmed.ncbi.nlm.nih.gov/41525717/,No LLM provider configured.,,,False,False
dbde2eea040dd8c4c3f18b60a9616e50dbc604c348e95ea4b7da4665ab419161,Age-Related Risk Stratification in HPV-Positive Oropharyngeal Cancer: Implications for Treatment De-Intensification,PubMed - cancer (broad),PubMed - cancer (broad),2026-01-12T00:00:00,https://pubmed.ncbi.nlm.nih.gov/41525711/,No LLM provider configured.,,,False,False
99b42f48a95e090d5a74971bce39e715fd89cb6a53685e5fa08072b73787965f,"Evaluating the Acceptability of Using Virtual Reality to Promote Physical Activity Among Latino, Latina, and Latine Adults With Cardiometabolic Risk Factors and Obesity in Underresourced Settings: Protocol for a Qualitative Focus Group Study",PubMed - cancer (broad),PubMed - cancer (broad),2026-01-12T00:00:00,https://pubmed.ncbi.nlm.nih.gov/41525671/,No LLM provider configured.,,,False,False
9282c261db2a5118d968feec6a1cbe5858149523dcbeb5fefaa3c388354bd62b,A Personalized Point-of-Care Platform for Discovery and Validation of miRNA Targets Using AI and Edge Computing Supporting Personalized Cancer Therapy,PubMed - cancer (broad),PubMed - cancer (broad),2026-01-12T00:00:00,https://pubmed.ncbi.nlm.nih.gov/41525639/,No LLM provider configured.,,,False,False
b989b252da32c1c9dda81d1244134539fdf383e2d1cb50b433f1213163a967b6,Dynamic Bernstein GCN for Pan-Cancer Subtype Classification Using RNA-Seq and CNV Data,PubMed - cancer (broad),PubMed - cancer (broad),2026-01-12T00:00:00,https://pubmed.ncbi.nlm.nih.gov/41525624/,No LLM provider configured.,,,False,False
b7ff800b13a91784b7801c22b56cad453e0eec225db6bb10a0b876cf89e3c6a0,Anatomic subsets of cholangiocarcinoma: More different than alike,PubMed - cancer (broad),PubMed - cancer (broad),2026-01-12T00:00:00,https://pubmed.ncbi.nlm.nih.gov/41525598/,No LLM provider configured.,,,False,False
820bf43071d60342bbfd9b83e441aafc2b2e55540d9fda2a0ab6f446398d64a5,Experiences of Transgender and Gender-Nonconforming Patients With Genitourinary and Gynecologic Cancers: A Qualitative Study,PubMed - cancer (broad),PubMed - cancer (broad),2026-01-12T00:00:00,https://pubmed.ncbi.nlm.nih.gov/41525516/,No LLM provider configured.,,,False,False
9145c096c5dc6727e0f17512e49b8233bb08a43c3bd02f252e52d8bdde4d3178,Focal Boosting in Localized Prostate Cancer in the Era of Systemic Therapy and Prostate-Specific Membrane Antigen Imaging,PubMed - cancer (broad),PubMed - cancer (broad),2026-01-12T00:00:00,https://pubmed.ncbi.nlm.nih.gov/41525515/,No LLM provider configured.,,,False,False
7d2e9a7d9cf249862442e58be0d978620662d8139f27dfe03105391e48f53e1d,Reply to: Can Pathologic Complete Response Serve as a Valid Surrogate End Point?,PubMed - cancer (broad),PubMed - cancer (broad),2026-01-12T00:00:00,https://pubmed.ncbi.nlm.nih.gov/41525514/,No LLM provider configured.,,,False,False
38f975d6085fef09207506835b8a6b79523696976f1c1287aff8a75b6cad90a2,Is It Time to Retire the Unified Cancer of Unknown Primary Concept in the Precision Oncology Era?,PubMed - cancer (broad),PubMed - cancer (broad),2026-01-12T00:00:00,https://pubmed.ncbi.nlm.nih.gov/41525513/,No LLM provider configured.,,,False,False
743769e58e373a8e142bd3528c4be6caf379dee41e90e5420f6ddff2aba996c1,Biologically interpretable deep learning-derived MRI phenotypes reveal lymph node involvement and neoadjuvant therapy response in intrahepatic cholangiocarcinoma,PubMed - cancer (broad),PubMed - cancer (broad),2026-01-12T00:00:00,https://pubmed.ncbi.nlm.nih.gov/41525512/,No LLM provider configured.,,,False,False
cc264e1e50e5465fe99450d885c2b5e2cb9a137eae337222c2290af2b8e9346b,Reply to: Focal Boosting in Localized Prostate Cancer in the Era of Systemic Therapy and Prostate-Specific Membrane Antigen Imaging,PubMed - cancer (broad),PubMed - cancer (broad),2026-01-12T00:00:00,https://pubmed.ncbi.nlm.nih.gov/41525511/,No LLM provider configured.,,,False,False
776ac13a9046ed393af0945e8fc63932919dfd6048751ee1e689c46351ae8823,Multiple Myeloma Management in a Large Low- and Middle-Income Country: Lessons From India in Balancing Cost and Clinical Efficacy in Resource-Limited Settings,PubMed - cancer (broad),PubMed - cancer (broad),2026-01-12T00:00:00,https://pubmed.ncbi.nlm.nih.gov/41525508/,No LLM provider configured.,,,False,False
3d728d5664d6f048525f353e30b2ed6a6932f747f71b8c0aaf7c082455d98ad5,Crowdsourcing Cancer Survivors' Perspectives on the Use of Artificial Intelligence and Automation in Financial Hardship Interventions,PubMed - cancer (broad),PubMed - cancer (broad),2026-01-12T00:00:00,https://pubmed.ncbi.nlm.nih.gov/41525507/,No LLM provider configured.,,,False,False
0f5be5d911e831d5e1fa0337324706028d174bdf7e8ee652ddafbf210b5a1f41,Pathways and Roadblocks in Navigating Online Cancer Communities: Qualitative Study Among Young Adult Cancer Survivors,PubMed - cancer (broad),PubMed - cancer (broad),2026-01-12T00:00:00,https://pubmed.ncbi.nlm.nih.gov/41525499/,No LLM provider configured.,,,False,False
888efe81666eba4e0f1500b9f2176f6de0c8c584cad98ab5cbf3ff9aa8fe21f3,Multiomics identifies a cholesterol-TFEB-PLD3-TLR9 axis driving immunosuppressive tumor-associated macrophage polarization in esophageal squamous cell carcinoma,PubMed - cancer (broad),PubMed - cancer (broad),2026-01-20T00:00:00,https://pubmed.ncbi.nlm.nih.gov/41525484/,No LLM provider configured.,,,False,False
3dc0523bd186fdd5d776b8cd00f9a58d078e553a8d4d7b648bb053686add7bfd,Triphenylphosphonium-Functionalized Cubosomes for Mitochondrial-Targeted Delivery of 5-Fluorouracil and Lycopene in Skin Cancer Therapy,PubMed - cancer (broad),PubMed - cancer (broad),2026-01-12T00:00:00,https://pubmed.ncbi.nlm.nih.gov/41525471/,No LLM provider configured.,,,False,False
13b8973cc4c43bc377b2c8e8d7fb1ab114272f46e7cf033cbba71145c3340882,Multicenter Study on the Safety and Efficacy of First-Line Nivolumab-Combination Chemotherapy in Patients Aged 75 years and Older with Unresectable Advanced or Recurrent Gastric Cancer,PubMed - cancer (broad),PubMed - cancer (broad),2026-01-12T00:00:00,https://pubmed.ncbi.nlm.nih.gov/41525411/,No LLM provider configured.,,,False,False
1bd8b699bf50993d37889f2f51a843d85576f6e61f581407b36c7f957fc02a7a,Comment on: Eculizumab as a rescue therapy in refractory anti-NXP2 dermatomyositis with digestive vasculitis and gastrointestinal perforation: report of two cases,PubMed - cancer (broad),PubMed - cancer (broad),2026-01-12T00:00:00,https://pubmed.ncbi.nlm.nih.gov/41525338/,No LLM provider configured.,,,False,False
aeb331765f8051388dc51a3d5cda1a65ac59b695167bc62101063f0f13db3db1,High Burden of Geriatric Assessment Impairments Across the Adult Age Spectrum in Patients with Cancer,PubMed - cancer (broad),PubMed - cancer (broad),2026-01-12T00:00:00,https://pubmed.ncbi.nlm.nih.gov/41525321/,No LLM provider configured.,,,False,False
569ee0f73b23ee71d722ef45aa3b68d57027fa65bacafaae80d5c5067a5dbdfd,"Benchmarking community drug response prediction models: datasets, models, tools, and metrics for cross-dataset generalization analysis",PubMed - cancer (broad),PubMed - cancer (broad),2026-01-07T00:00:00,https://pubmed.ncbi.nlm.nih.gov/41525315/,No LLM provider configured.,,,False,False
38bbf8315197a56735a68fc157d6edc96cfbe575562f7d6433d8630f5fb145e6,Gastric epithelial neoplasms in Helicobacter pylori-uninfected patients,PubMed - cancer (broad),PubMed - cancer (broad),2026-01-12T00:00:00,https://pubmed.ncbi.nlm.nih.gov/41525303/,No LLM provider configured.,,,False,False
9bb20e84dbb439f6b83792c630ab896d44ec81adc8e86efb027daad38a6d3374,Risk of testicular cancer and exposure to welding fumes,PubMed - cancer (broad),PubMed - cancer (broad),2026-01-10T00:00:00,https://pubmed.ncbi.nlm.nih.gov/41525298/,No LLM provider configured.,,,False,False
09b1dd3f5e10e28b16d8557a4bf649b558168838a4e2311e116caf5515482976,CD109 Expression in Tumor and Stromal Cells Serves as a Prognostic Biomarker for Tumor Progression and Outcome in Gallbladder Adenocarcinoma,PubMed - cancer (broad),PubMed - cancer (broad),2026-01-12T00:00:00,https://pubmed.ncbi.nlm.nih.gov/41525292/,No LLM provider configured.,,,False,False
9d6bbf4125786ebfc8972820f877b2b48ea5f6d721148f79f975a8cea8c1464f,The implementation of a mobile application and web-based platform for peri-operative patient-tailored education and tracking of patient-reported outcomes after esophagectomy,PubMed - cancer (broad),PubMed - cancer (broad),2026-01-09T00:00:00,https://pubmed.ncbi.nlm.nih.gov/41525277/,No LLM provider configured.,,,False,False
e400533ad1d2182b3fdd75d726b0af5639d1328bad04068031e9e05737ec5a2b,"Association of body composition, tumor-specific assessment, and patient demographics at diagnosis with 90-day and overall survival in esophageal cancer patients in a global population",PubMed - cancer (broad),PubMed - cancer (broad),2026-01-09T00:00:00,https://pubmed.ncbi.nlm.nih.gov/41525276/,No LLM provider configured.,,,False,False
62d6ee4f086a7bf97842435bde7ed3e65787f80e933bcd7cf53e1b3f4dc38284,Baseline dynamic contrast-enhanced magnetic resonance imaging derived parameters and magnetic resonance signal intensity based logistic regression model to predict response of esophageal squamous cell carcinoma to neoadjuvant immunochemotherapy,PubMed - cancer (broad),PubMed - cancer (broad),2026-01-09T00:00:00,https://pubmed.ncbi.nlm.nih.gov/41525275/,No LLM provider configured.,,,False,False
440dd48fc09398a8a74677e2bf8f61b571895a67cefe479f17f347ec2923a5c0,Perioperative Immunomodulation and Cancer Recurrence,PubMed - cancer (broad),PubMed - cancer (broad),2026-01-12T00:00:00,https://pubmed.ncbi.nlm.nih.gov/41525257/,No LLM provider configured.,,,False,False
9110cef4ab539a8f93e477735a7c7564b2a6850c9b093057cca8026a18e4bc1f,"Correction to ""Circulating Levels of Galectin-9 Are a Potential Biomarker of Survival in Advanced Non-Small-Cell Lung Cancer""",PubMed - cancer (broad),PubMed - cancer (broad),2026-01-12T00:00:00,https://pubmed.ncbi.nlm.nih.gov/41525247/,No LLM provider configured.,,,False,False
5d6a68c27890ddafb1116d94481c51a292d06cb215996e8862bce6387f7ca6e5,Cell surface interactome analysis identifies TSPAN4 as a negative regulator of PD-L1 in melanoma,PubMed - cancer (broad),PubMed - cancer (broad),2026-01-12T00:00:00,https://pubmed.ncbi.nlm.nih.gov/41525200/,No LLM provider configured.,,,False,False
0239bab3eb78a96923b42fbd7f12153d5697eaf06a3bbb2a756ee8497a6b58e3,"Design, content validation, and reliability assessment of a chemotherapy order template: Expert based content validation",PubMed - cancer (broad),PubMed - cancer (broad),2026-01-12T00:00:00,https://pubmed.ncbi.nlm.nih.gov/41525185/,No LLM provider configured.,,,False,False
5f1dbac2e3a44ae50134dd39c97f84a3234cc188d7e85a6a22dd05dad43f9b2e,Biological Age Should Anchor Age-Related Disease Research,PubMed - cancer (broad),PubMed - cancer (broad),2026-01-09T00:00:00,https://pubmed.ncbi.nlm.nih.gov/41525181/,No LLM provider configured.,,,False,False
f18d8192efcd6e3b2c1a83dbc3494035aab993fa72317336fb7bdae0def86902,Integrative analysis across metagenomic taxonomic classifiers: A case study of the gut microbiome in aging and longevity in the Integrative Longevity Omics Study,PLoS One,PLoS One,2026-01-12T00:00:00,https://pubmed.ncbi.nlm.nih.gov/41525322/,No LLM provider configured.,,,False,False
f995d9f4830a424f2c6ef1ed06c21e81ee2b06f7ca46792d9b4e6b44dedbc47c,Outcomes of Hemiarch versus Zone 2 Arch Replacement for DeBakey I Aortic Dissection,European Journal of Cardio-Thoracic Surgery,European Journal of Cardio-Thoracic Surgery,2026-01-12T00:00:00,https://pubmed.ncbi.nlm.nih.gov/41525355/,No LLM provider configured.,,,False,False
9df3c9c8d98010f843cd3137df11db307e9025f9a1883605ac28c9a49d3caaf7,Left atrial volume index as a risk predictor in isolated surgical aortic valve replacement: results from the multicenter aortic valve replacement registry,European Journal of Cardio-Thoracic Surgery,European Journal of Cardio-Thoracic Surgery,2026-01-12T00:00:00,https://pubmed.ncbi.nlm.nih.gov/41525340/,No LLM provider configured.,,,False,False
ed6ed55da5aa9afc79ef7a1f8c34dec4c19512fd34347a547f50053c678142ea,Variational Bayesian Multi-Output Gaussian Process Regression for Metabolic Profiles Prediction with Microbiome Data,Gut,Gut,2026-01-12T00:00:00,https://pubmed.ncbi.nlm.nih.gov/41525625/,No LLM provider configured.,,,False,False
e304815314b6807e51ff72802b7abe8fe9da547d8c8bd5cb1baedb65e6040235,Berry Batesian mimicry enables bird dispersal of asexual bulbils in a yam,Gut,Gut,2026-01-20T00:00:00,https://pubmed.ncbi.nlm.nih.gov/41525478/,No LLM provider configured.,,,False,False
14e8fb157c813342fb70737ff81c2fcadf75471b8e01398b4317b6e9169611dd,Basal IFNλ2/3 signaling is required for ISG expression and viral control in human intestinal epithelial cells,Gut,Gut,2026-01-12T00:00:00,https://pubmed.ncbi.nlm.nih.gov/41525418/,No LLM provider configured.,,,False,False
a4304ae67feb611ed6effa4640e4f8311409a158bade6f6564cfd9208b8dadbf,Nutrition and healthy lifestyles for children and adolescents with early-stage type 1 diabetes,Gut,Gut,2026-01-12T00:00:00,https://pubmed.ncbi.nlm.nih.gov/41525336/,No LLM provider configured.,,,False,False
55e664ed424151f8d69ba960dd405686f5e881e9873c7c5aae7b1adf33c0d03c,Late Stage Mannan Metabolism in Cellvibrio japonicus Requires the Combined Action of a Mannosyl-Glucose Phosphorylase and a Mannobiose Epimerase,Gut,Gut,2026-01-12T00:00:00,https://pubmed.ncbi.nlm.nih.gov/41525168/,No LLM provider configured.,,,False,False
141eb8b7053970825f2d927dad29323b44ca08296a8540a20b9c018be12e287e,Optimizing Dietary Fiber Intake: Strategies for Human Nutrition and Food Science,Gut,Gut,2026-01-12T00:00:00,https://pubmed.ncbi.nlm.nih.gov/41525151/,No LLM provider configured.,,,False,False
4e8314b6300a0d996bbe96f8ae59be9b3840ab10c28246d55f738a226f48d755,Identification of RALY as a novel regulator of DSCR1 transcription,Biology,Biology,2026-01-08T00:00:00,https://pubmed.ncbi.nlm.nih.gov/41525744/,No LLM provider configured.,,,False,False
92cfec61f94afe62201a47ebd6fe30855871e57e445e08f8c4b3b2cfdda33960,Hemolytik 2: An Updated Database of Hemolytic Peptides and Proteins,Biology,Biology,2026-01-12T00:00:00,https://pubmed.ncbi.nlm.nih.gov/41525503/,No LLM provider configured.,,,False,False
1b1c014ad2497256e1d3255d8a56890dafda9bc447bd6b44db9cbe69e3af46b4,Signals and the shape of developmental landscapes,Biology,Biology,2026-01-20T00:00:00,https://pubmed.ncbi.nlm.nih.gov/41525488/,No LLM provider configured.,,,False,False
4202eb2b3ddaf6b3b21bd9c2dd37a6d563dcf3a8b3df6b4bab18a57c4fb5c1f0,Protein synthesis blockade prevents fear memory reactivation via inhibition of engram synapse strengthening,Biology,Biology,2026-01-20T00:00:00,https://pubmed.ncbi.nlm.nih.gov/41525485/,No LLM provider configured.,,,False,False
524f6da9a3c960b3f76477166290c83e0cfc23e8a1e8b06296229314930bc840,Lumpy skin disease virus protein LSDV122 impairs IFN-I receptor complex formation to evade host innate immunity,Biology,Biology,2026-01-12T00:00:00,https://pubmed.ncbi.nlm.nih.gov/41525414/,No LLM provider configured.,,,False,False
2fc91491b3d3eb458e7d520514fba8fad062b2536b170fd0accc6d141b03d50a,Characterizing mental health care utilization for veterans with PTSD in the year after a suicide attempt,Biology,Biology,2026-01-12T00:00:00,https://pubmed.ncbi.nlm.nih.gov/41525403/,No LLM provider configured.,,,False,False
9f2716d5e214d0f566037e296edbb5fcfb17c75803ddfaffb0c8d5f7c86ed7fc,Synaptic input variation enhances rate coding at the expense of temporal precision in cochlear nucleus neurons,Biology,Biology,2026-01-12T00:00:00,https://pubmed.ncbi.nlm.nih.gov/41525376/,No LLM provider configured.,,,False,False
