id,title,source,source_names,date,url,one_liner,sponsor_names,company_names,has_sponsor_signal,company_affiliation_signal
d0e0011ca605e349b7b6ae8c04470b6e8253119f31b23fc53d7769128abf3c96,Fifteen-year microbiome survey of endangered killer whales (Orcinus orca) reveals declining diversity and population differences,bioRxiv (all),bioRxiv (all),2025-12-27T00:00:00,https://www.biorxiv.org/content/10.64898/2025.12.27.696689v1?rss=1,No LLM provider configured.,,,False,False
0e61d3438b7f2bb3ae215cfb2cb74e9125acd7eef4a564b5da2d3162f67822be,Worms About Town: a citizen science outreach project discovers microsporidian parasites of nematodes through environmental sampling,bioRxiv (all),bioRxiv (all),2025-12-27T00:00:00,https://www.biorxiv.org/content/10.64898/2025.12.27.696690v1?rss=1,No LLM provider configured.,,,False,False
c255430bf51a4c25fcc6bfbc52e10fb334b404abde4f76c23328c6aef45bb5ec,Topological data analysis reveals rigid brain-state dynamics during self-viewing in trait rumination,bioRxiv (all),bioRxiv (all),2025-12-27T00:00:00,https://www.biorxiv.org/content/10.64898/2025.12.27.696696v1?rss=1,No LLM provider configured.,,,False,False
3ec086bbfd81f946ff30874582210f1874b5b9e2b4c3098968e8eff3a9cd6e6c,Epigenetic state encodes locus-specific chromatin mechanics,bioRxiv (all),bioRxiv (all),2025-12-27T00:00:00,https://www.biorxiv.org/content/10.64898/2025.12.27.696709v1?rss=1,No LLM provider configured.,,,False,False
c324c886afe77b7a0ffc459e2ffe806254f10e188320c63f0dca86fd219b870e,CRISPR-HAWK: Haplotype- and Variant-aware guide design toolkit for CRISPR-Cas,bioRxiv (all),bioRxiv (all),2025-12-27T00:00:00,https://www.biorxiv.org/content/10.64898/2025.12.27.696698v1?rss=1,No LLM provider configured.,,,False,False
0bb8baa9965d19d439f94618fca7120a97bc1392c10448e3e7a986918dd124f4,Temporal Dynamics of Kidney Mitochondrial Dysfunction in Type 2 Diabetes: Analysis of the Goto-Kakizaki Model.,bioRxiv (all),bioRxiv (all),2025-12-27T00:00:00,https://www.biorxiv.org/content/10.64898/2025.12.27.696702v1?rss=1,No LLM provider configured.,,,False,False
b9aad2659eb050b73fbe8db4575ea40bbe9631908d3571c4a4fae6fd5f3f45b5,Endogenous retrotransposon reverse transcriptase supports osteocyte function: implications for antiretroviral therapy-associated bone loss,bioRxiv (all),bioRxiv (all),2025-12-27T00:00:00,https://www.biorxiv.org/content/10.64898/2025.12.27.696700v1?rss=1,No LLM provider configured.,,,False,False
2623fb4a6fd1260c19ae45ff9fae2075081aae9db894ba5096c1c14e446086ea,Comprehensive Mapping of the Virus and Host Factors that Guide the Paths of HIV-1 Escape from a Therapeutic,bioRxiv (all),bioRxiv (all),2025-12-27T00:00:00,https://www.biorxiv.org/content/10.64898/2025.12.27.696684v1?rss=1,No LLM provider configured.,,,False,False
0f8c16474ccb345eb0d8138e67afe1383ff78dda0f468801f719cf333aac168e,Identification of a cytotoxic peptide from the spider Enoploctenus cyclothorax venom on leukemia cell lineages,bioRxiv (all),bioRxiv (all),2025-12-27T00:00:00,https://www.biorxiv.org/content/10.64898/2025.12.27.696694v1?rss=1,No LLM provider configured.,,,False,False
25d1c6e380260c9c4442bbc95c62ebe2835ccc9587d1f1b57e6aa9a02e635767,Unveiling prognostic genes and regulatory mechanisms of exosome in prostate cancer: an integrated analysis of bulk transcriptomics and single-cell RNA sequencing data,medRxiv (all),medRxiv (all),2025-12-27T00:00:00,https://www.medrxiv.org/content/10.64898/2025.12.23.25342923v1?rss=1,No LLM provider configured.,,,False,False
fc7b8fd7bb1cfd19a217d73d3c5b6f71ab2d71033b32526fc255f38ab8186981,Cross-Cultural Adaptation and Validation of the Levenstein Perceived Stress Questionnaire (PSQ) in Ecuador,medRxiv (all),medRxiv (all),2025-12-27T00:00:00,https://www.medrxiv.org/content/10.64898/2025.12.25.25343009v1?rss=1,No LLM provider configured.,,,False,False
ef4b16eddec9f671914563b108e5bdbfc5d7839777ee1ef510ff0041a37bbc48,Piezo1-mediated cellular apoptosis in breast cancer cells triggered by ultrasound and microbubbles,PubMed - cancer (broad),PubMed - cancer (broad),2025-12-28T00:00:00,https://pubmed.ncbi.nlm.nih.gov/41456268/,No LLM provider configured.,,,False,False
39c327212d6a1195e6b58c77885836fe05fd0702d6d5798199928511704ef7b1,A systematic review of the toxicity of salsolinol and its metabolites,PubMed - cancer (broad),PubMed - cancer (broad);Gut,2025-12-28T00:00:00,https://pubmed.ncbi.nlm.nih.gov/41456267/,No LLM provider configured.,,,False,False
f64cb6691320607e7c3a37415a8426ffd817145c1f43bb8e63b9520f641067b9,Structure-based identification of liensinine as a natural allosteric SHP2 inhibitor with anti-proliferative activity in HepG2 cells,PubMed - cancer (broad),PubMed - cancer (broad);Biology,2025-12-28T00:00:00,https://pubmed.ncbi.nlm.nih.gov/41456265/,No LLM provider configured.,,,False,False
978fe5ecc85cd7b61abf8805d794f0d47df2946c28249cce9f4855da39863c49,"Curcumin-mediated synthesis of copper-doped TiO2 nanocomposite for potentially promising antioxidant, wound healing, and anti-apoptosis",PubMed - cancer (broad),PubMed - cancer (broad),2025-12-28T00:00:00,https://pubmed.ncbi.nlm.nih.gov/41456263/,No LLM provider configured.,,,False,False
7ee9c12a28b001e774d813a5307e3efea9c3f573a3cb80de65ab2a0e6c53af5f,Chronic inflammation in the development of colorectal cancer: pathological model and therapeutic targets,PubMed - cancer (broad),PubMed - cancer (broad),2025-12-28T00:00:00,https://pubmed.ncbi.nlm.nih.gov/41456258/,No LLM provider configured.,,,False,False
f5d7cb85ed172f4790cddd6b13e58d142935d6384ea9cf752de92984a8773da3,Feasibility study of (225)Ac-PSMA-CY313 dosimetry in mCRPC patients using SPECT,PubMed - cancer (broad),PubMed - cancer (broad),2025-12-28T00:00:00,https://pubmed.ncbi.nlm.nih.gov/41456245/,No LLM provider configured.,,,False,False
8c4db8a9d4a0e38a03b386fc3c9fbd6ff15295a641a018e5a6a3290317150725,Measurable residual disease after venetoclax treatment for relapsed or refractory chronic lymphocytic leukemia in Japan,PubMed - cancer (broad),PubMed - cancer (broad),2025-12-28T00:00:00,https://pubmed.ncbi.nlm.nih.gov/41456240/,No LLM provider configured.,,,False,False
c72a90ea499fcb8f15815b508482105131ec7221855e34d06abf7bb33b58a2e4,Immunohistochemical evaluation of EGFR protein expression and microvascular density reveals an angiogenic signature in Tunisian patients with metastatic colorectal cancer,PubMed - cancer (broad),PubMed - cancer (broad),2025-12-28T00:00:00,https://pubmed.ncbi.nlm.nih.gov/41456238/,No LLM provider configured.,,,False,False
ecd406dfd864892be80116f1b248d8ae4da9f336fbaaee4a094215d6493c607f,Claudin-18.2 and Trop-2 as Emerging Biomarkers in Biliary Tract Cancers: Expression Analysis and Therapeutic Potential,PubMed - cancer (broad),PubMed - cancer (broad),2025-12-28T00:00:00,https://pubmed.ncbi.nlm.nih.gov/41456235/,No LLM provider configured.,,,False,False
c32ea43ba6f4355778e7d31ce60938d02c4e44d3561d05ac2e620e624333ea65,Intention and affective responses to colorectal cancer screening messages among people who do and do not avoid colorectal cancer information,PubMed - cancer (broad),PubMed - cancer (broad),2025-12-28T00:00:00,https://pubmed.ncbi.nlm.nih.gov/41456233/,No LLM provider configured.,,,False,False
be45ac39371fba677d709596582518d96290b8bf920238524159193d815bb923,Single cell analysis reveals cancer associated fibroblast subtypes as prognostic markers and therapeutic targets in gastric cancer,PubMed - cancer (broad),PubMed - cancer (broad),2025-12-28T00:00:00,https://pubmed.ncbi.nlm.nih.gov/41456229/,No LLM provider configured.,,,False,False
7c67ce975694713730f356f9702e83c7331c7a0d2788e3bf86c714469eb977bc,A Deep Learning-Based Multimodal Clinico-Histology-Genomic Prognostic Model in Prostate Cancer,PubMed - cancer (broad),PubMed - cancer (broad),2025-12-28T00:00:00,https://pubmed.ncbi.nlm.nih.gov/41456225/,No LLM provider configured.,,,False,False
cb39054e84d7bcc26a0b5d3ecb0720640ec8d1a7f37371c32a1a5307c8e200ba,Adiponectin 1 receptor is increased but not adiponectin levels in the tumour microenvironment of postmenopausal women with breast cancer,PubMed - cancer (broad),PubMed - cancer (broad),2025-12-28T00:00:00,https://pubmed.ncbi.nlm.nih.gov/41456223/,No LLM provider configured.,,,False,False
2cb684af0afdb2b0ff7bd7766fc4f961ecfdf09701af419855607a204a5e1ee4,[Main aspects of epigenetics of gestational and female genital tumors],PubMed - cancer (broad),PubMed - cancer (broad);Biology,2025-12-28T00:00:00,https://pubmed.ncbi.nlm.nih.gov/41456220/,No LLM provider configured.,,,False,False
faf8be457435c7cb9baff425660214e1e5ca553304c45e0dc8e5feb9678ee907,Outcomes and prognostic markers in locally advanced head and neck squamous cell carcinoma underwent chemoradiotherapy,PubMed - cancer (broad),PubMed - cancer (broad),2025-12-28T00:00:00,https://pubmed.ncbi.nlm.nih.gov/41456218/,No LLM provider configured.,,,False,False
39795b59cd5e73e605b3f4fd035949473b23f07f9dffec0319560acb2cd0a1ab,Leveraging Intramolecular π-Stacking in Ru(II)-Pyridine Complexes to Induce Photoinduced Ligand Dissociation,PubMed - cancer (broad),PubMed - cancer (broad),2025-12-28T00:00:00,https://pubmed.ncbi.nlm.nih.gov/41456209/,No LLM provider configured.,,,False,False
4662bbe169eb8ea95f61480c158b42e5eb700c54bc67a091ee7c3b8b6e994e43,Association Between Sedentary Behavior and the Development of New-Onset Chronic Pain in Older American Adults: Insights From the Health and Retirement Study,PubMed - cancer (broad),PubMed - cancer (broad),2025-12-28T00:00:00,https://pubmed.ncbi.nlm.nih.gov/41456156/,No LLM provider configured.,,,False,False
4451904bf32a481c0c88dbbc5f5c5bca62ee0ce21450118719a9b41533317a11,Network toxicology analysis of hair dye components and their association with breast and bladder cancers,PubMed - cancer (broad),PubMed - cancer (broad);Biology,2025-12-23T00:00:00,https://pubmed.ncbi.nlm.nih.gov/41456155/,Summary skipped due to cap.,,,False,False
5b3cc3e62232c33bc23092ec4e0b576b1ef61d6c1dc34a609696a58e75482332,Prevalence of human papillomavirus and cervical neoplasia among women who have sex with women in Cameroon: A descriptive study,PubMed - cancer (broad),PubMed - cancer (broad),2025-12-23T00:00:00,https://pubmed.ncbi.nlm.nih.gov/41456129/,Summary skipped due to cap.,,,False,False
b5a39fc619daeb3d44a68281b0fc267315a2b539793422a6e943925bd6a9d4e8,DEAF1 - a transcriptional brake on muscle autophagy,PubMed - cancer (broad),PubMed - cancer (broad);Biology,2025-12-28T00:00:00,https://pubmed.ncbi.nlm.nih.gov/41456123/,No LLM provider configured.,,,False,False
c1e167bca7f3519059506556f442730b28eae340574d4172d70a265e0d75bd0b,Surgical management of small bowel adenocarcinoma in Crohn disease: a multicenter retrospective analysis,PubMed - cancer (broad),PubMed - cancer (broad);Biology,2025-12-28T00:00:00,https://pubmed.ncbi.nlm.nih.gov/41456110/,No LLM provider configured.,,,False,False
85610d823b9d5b6c74ea1c431464ecc944bb90874aa7e903aae25a21ca3ee28a,Application of user profiling in mental health management: a scoping review,PubMed - cancer (broad),PubMed - cancer (broad);BMC Cancer;BMC Urology,2025-12-27T00:00:00,https://pubmed.ncbi.nlm.nih.gov/41456069/,No LLM provider configured.,,,False,False
49d28b08d9cb80b25f01ce1a81c9b39e062e55c9bce9673cb9507d59fd146872,"A combined transcriptomic, epigenetic, and functional analysis identifies novel biomarkers in breast cancer",PubMed - cancer (broad),PubMed - cancer (broad);Biology,2025-12-27T00:00:00,https://pubmed.ncbi.nlm.nih.gov/41456067/,No LLM provider configured.,,,False,False
98e3d769c21f9561ca4a21376aa3c138052a695a3d0089ad41cd82d450790e36,Unraveling the molecular landscape of pancreatic cancer: a systems biology approach to identify therapeutic targets,PubMed - cancer (broad),PubMed - cancer (broad);Biology,2025-12-27T00:00:00,https://pubmed.ncbi.nlm.nih.gov/41456064/,No LLM provider configured.,,,False,False
acc4d27cd05e11d63204634d3ec38ead606d74c4ec076a41a6af8b081ad88e29,Regulation of autophagy by oncogene DJ1 via the JNK signaling pathway in human ovarian cancer cells,PubMed - cancer (broad),PubMed - cancer (broad),2025-12-27T00:00:00,https://pubmed.ncbi.nlm.nih.gov/41456055/,No LLM provider configured.,,,False,False
fdd37e696c296d4b05cf6ed3cb46812e1894b4d48bc96e840b01c48c2236e302,Ovarian cancer metastasis to axillary node without breast involvement: a rare case,PubMed - cancer (broad),PubMed - cancer (broad),2025-12-27T00:00:00,https://pubmed.ncbi.nlm.nih.gov/41456050/,No LLM provider configured.,,,False,False
e96827a7aafe2e2e5502ed505035df20bfccd7d4e89f553eeb0c73473bf6c515,Preoperative conversion therapy of camrelizumab combined with paclitaxel and nedaplatin for unresectable advanced esophageal squamous cell carcinoma: a phase 2 study,PubMed - cancer (broad),PubMed - cancer (broad);BMC Cancer,2025-12-28T00:00:00,https://pubmed.ncbi.nlm.nih.gov/41456046/,No LLM provider configured.,,,False,False
b1130c5bb7fa06712b30ff821f86865bbb460d92ba951f770d4f305ce27c033f,Attention-PestNet: hierarchical scaled dot-product attention for insect pest detection,PubMed - cancer (broad),PubMed - cancer (broad),2025-12-27T00:00:00,https://pubmed.ncbi.nlm.nih.gov/41456042/,No LLM provider configured.,,,False,False
a91194f281906c8f4cbe1e84b68793dd8629052f22e900006629f0a6fb63a589,Molecular convergence of luminal androgen receptor and molecular apocrine defines a distinct entity in ER-negative breast tumors,PubMed - cancer (broad),PubMed - cancer (broad),2025-12-27T00:00:00,https://pubmed.ncbi.nlm.nih.gov/41456038/,No LLM provider configured.,,,False,False
0b90d92905a4377a2b0041143f417105903fb138e0e8435f4231ad4d35dce073,"Antibacterial, antibiofilm, and antiproliferative properties of Aspergillus frequens-derived pigment",PubMed - cancer (broad),PubMed - cancer (broad),2025-12-27T00:00:00,https://pubmed.ncbi.nlm.nih.gov/41456023/,No LLM provider configured.,,,False,False
23691a37fe174e98361677f5d8010523fe2f4d4611d6a5f3f52365c086a586ee,Harnessing plant chloroplasts for oral delivery of a multi-epitope HPV vaccine: toward cost-effective systemic and mucosal immunization,PubMed - cancer (broad),PubMed - cancer (broad);Biology,2025-12-27T00:00:00,https://pubmed.ncbi.nlm.nih.gov/41456022/,No LLM provider configured.,,,False,False
209ea89891100a6a79b0b0f09e0ab36eca600351aade345e81dc2b89c263f7e2,The diagnostic dilemma of idiopathic granulomatous mastitis with an emphasis on histopathologic findings,PubMed - cancer (broad),PubMed - cancer (broad),2025-12-27T00:00:00,https://pubmed.ncbi.nlm.nih.gov/41456021/,No LLM provider configured.,,,False,False
466c02eda3521f29303d7138c12f3d93ba094b742c9580cec2a42c6db75a0ff9,BASCULE: bayesian inference and clustering of mutational signatures leveraging biological priors,PubMed - cancer (broad),PubMed - cancer (broad);Biology,2025-12-27T00:00:00,https://pubmed.ncbi.nlm.nih.gov/41456010/,No LLM provider configured.,,,False,False
12cb270100fb36d7b7f8bfd7d7f09f49e1446a655880ff491d59e1edb7c0511b,Narrow-margin hepatectomy combined with external beam radiotherapy in patients with hepatocellular carcinoma: a systematic review and meta-analysis,PubMed - cancer (broad),PubMed - cancer (broad);BMC Cancer,2025-12-27T00:00:00,https://pubmed.ncbi.nlm.nih.gov/41455990/,No LLM provider configured.,,,False,False
e25aedafb571847d5ba966165a76978706afc80e81ee56ce4420ef237b31f3c3,Effects of enhanced Melissa officinalis essential oil via carrageenan on mitigating aflatoxin b1-induced cytotoxicity in HT-29 and HEK-293 cells,PubMed - cancer (broad),PubMed - cancer (broad);BMC Cancer,2025-12-27T00:00:00,https://pubmed.ncbi.nlm.nih.gov/41455986/,No LLM provider configured.,,,False,False
32bb4981b86165511caf5bb2a13d1b313189b87b3b0246230614d080e1eedeed,Strongly regulated transcription factors exert an outsized influence in microRNA-regulated networks,PubMed - cancer (broad),PubMed - cancer (broad);Biology,2025-12-27T00:00:00,https://pubmed.ncbi.nlm.nih.gov/41455985/,No LLM provider configured.,,,False,False
ce763924a61470671fb2eb18e6fbabf370f5d2294f89bf488fad806bb10620dc,The importance of sex dimorphism in liver metabolism and progressive liver diseases,PubMed - cancer (broad),PubMed - cancer (broad);Biology,2025-12-27T00:00:00,https://pubmed.ncbi.nlm.nih.gov/41455979/,No LLM provider configured.,,,False,False
05e8b78ea8c5d2920aab7f49e6a4212e1ca3c8ef33ba600cb52fa2ece95f477d,"Prevalence of smoking, occupational stress level, and associated factors among nursing faculty members in Palestine: a multicenter nationwide survey",PubMed - cancer (broad),PubMed - cancer (broad);BMC Cancer,2025-12-27T00:00:00,https://pubmed.ncbi.nlm.nih.gov/41455973/,No LLM provider configured.,,,False,False
859b52f2b76370288baffa6cb99d09bd5e6344d39628ed76581c3e059d72c199,Assessing skin cancer histopathology reporting against minimum dataset standards in a low-resource setting,PubMed - cancer (broad),PubMed - cancer (broad);BMC Cancer,2025-12-27T00:00:00,https://pubmed.ncbi.nlm.nih.gov/41455954/,No LLM provider configured.,,,False,False
5da2348306e532113ffa280bea19b7b163242a52afdd99b820807e77e2cdab5d,EP300 confers protection against acute pancreatitis via acetylating HSF1 and promoting PRKN-mediated mitophagy in pancreatic acinar cells,PubMed - cancer (broad),PubMed - cancer (broad),2025-12-27T00:00:00,https://pubmed.ncbi.nlm.nih.gov/41455947/,No LLM provider configured.,,,False,False
8aaad3a0b201fd36e61eb7fda001b65a4cc0f986be5401c81f7217fcf7c3bd01,Association of weight-adjusted waist index with motoric cognitive risk syndrome in Chinese adults Aged ≥ 60 years,PubMed - cancer (broad),PubMed - cancer (broad),2025-12-27T00:00:00,https://pubmed.ncbi.nlm.nih.gov/41455942/,No LLM provider configured.,,,False,False
cc18cf328016306dd15928b5f4e3791808435e28def91676d6cae7eb6e82d480,Serum PSA levels fluctuations in patients with non-muscle-invasive bladder cancer (NMIBC) undergoing BCG therapy: a prospective study,PubMed - cancer (broad),PubMed - cancer (broad);BMC Cancer;BMC Urology,2025-12-28T00:00:00,https://pubmed.ncbi.nlm.nih.gov/41455940/,No LLM provider configured.,,,False,False
2bb488e228deadffc8b0da893ef79fae128a76be7ec4eb4a1a22fe502bc4dfb3,Molecular detection and ultrastructure characterization of some drug-resistant Gram-negative bacteria isolated from bladder cancer patients,PubMed - cancer (broad),PubMed - cancer (broad);BMC Cancer;BMC Urology,2025-12-27T00:00:00,https://pubmed.ncbi.nlm.nih.gov/41455923/,No LLM provider configured.,,,False,False
3d68796044a28279a896f4ba91bdcaa25566e808305ad0527ca48adb8fe72977,A survival prediction model for leptomeningeal metastasis patients with non-small cell lung cancer based on deep learning,PubMed - cancer (broad),PubMed - cancer (broad);BMC Cancer,2025-12-28T00:00:00,https://pubmed.ncbi.nlm.nih.gov/41455921/,No LLM provider configured.,,,False,False
a5e44a48b977fcea626175fa4479adb2fd4f026c44d66c2e58a3b0757dfc6e2f,The role of transcription factor TBX19 in melanoma: a comprehensive bioinformatics analysis and cellular experiments,PubMed - cancer (broad),PubMed - cancer (broad);BMC Cancer,2025-12-28T00:00:00,https://pubmed.ncbi.nlm.nih.gov/41455917/,No LLM provider configured.,,,False,False
9850289f73caccdb327072bd0ab6cb26f783106267c0225fc5ab6732a06a4fe2,A comparative evaluation of sufficient dimension reduction and traditional statistical methods for composite biomarker score construction in diagnostic classification,PubMed - cancer (broad),PubMed - cancer (broad);BMC Cancer,2025-12-27T00:00:00,https://pubmed.ncbi.nlm.nih.gov/41455915/,No LLM provider configured.,,,False,False
de6519c56373b9688379048be48280ea97c29472e1c6279ba4ebf7cc9dc13c53,The potential of real-time ultrasound screen viewing to reduce pain and anxiety symptoms during transperineal prostate biopsy under local anesthesia: a prospective non-randomized observational study,PubMed - cancer (broad),PubMed - cancer (broad);BMC Cancer;BMC Urology,2025-12-27T00:00:00,https://pubmed.ncbi.nlm.nih.gov/41455914/,No LLM provider configured.,,,False,False
88335a2a60bba5b0b1c289c83ce256963826299a3d490d582c7ee75639ae3bab,A SARS-CoV-2 spike-derived adjuvant peptide boosts IL-17/IFN-γ immunity and improves anti-PD-L1 therapy against melanoma,PubMed - cancer (broad),PubMed - cancer (broad),2025-12-27T00:00:00,https://pubmed.ncbi.nlm.nih.gov/41455906/,No LLM provider configured.,,,False,False
c9d85ebfc72a37b39666da7dd069d605c1fdf2ff4734017ddc38988fc705fe03,Angiotensin receptor-neprilysin inhibitors improve the outcome of lung cancer patients with hypertension undergoing immune checkpoint inhibitors treatment,PubMed - cancer (broad),PubMed - cancer (broad);BMC Cancer,2025-12-27T00:00:00,https://pubmed.ncbi.nlm.nih.gov/41455898/,No LLM provider configured.,,,False,False
b1cb2b112a784db090c1e1031e28503e72c25cf28898c488c002234d254194c2,Investigation of the possible effects of LncRNA CYTOR on the molecular mechanisms of metastasis and Hippo signaling pathways in Triple-negative and Cisplatin-resistant breast cancer cell lines,PubMed - cancer (broad),PubMed - cancer (broad);Biology,2025-12-27T00:00:00,https://pubmed.ncbi.nlm.nih.gov/41455878/,No LLM provider configured.,,,False,False
7363a543eef83b926cbfc7fc2a44996454738cf84b97cb25c528877fcc68661d,RNA-guided STAT3 modification fine tunes the epigenetic and epitranscriptomic regulation of CD4 + T helper cell differentiation during non-small cell lung cancer (NSCLC),PubMed - cancer (broad),PubMed - cancer (broad),2025-12-27T00:00:00,https://pubmed.ncbi.nlm.nih.gov/41455873/,No LLM provider configured.,,,False,False
c9f9b9b5c77fb2bc9a37c97e224fa432d035ae7ec8229e4ef08b9e4d962f9633,Prognostic value of postoperative circulating tumor DNA for recurrence-free survival in resected non-small cell lung cancer: a systematic review and meta-analysis,PubMed - cancer (broad),PubMed - cancer (broad);Biology,2025-12-27T00:00:00,https://pubmed.ncbi.nlm.nih.gov/41455868/,No LLM provider configured.,,,False,False
dc6c32268670b2f4accc7edd3714f455fd309b60c9a3cc76d8fc68571fc4c753,Scale-up production of [(211)At]PSMA-5 using automated synthesizer for Investigator-Initiated clinical trial,PubMed - cancer (broad),PubMed - cancer (broad),2025-12-27T00:00:00,https://pubmed.ncbi.nlm.nih.gov/41455862/,No LLM provider configured.,,,False,False
0abeddd5e309ea5120f4d6cd2b2d7ced005be6eae1e487e587fc95bd56ee935c,"Crosstalk between microRNA and oxidative stress in ovarian cancer: diagnosis, pathogenesis and therapeutic resistance",PubMed - cancer (broad),PubMed - cancer (broad);Biology,2025-12-27T00:00:00,https://pubmed.ncbi.nlm.nih.gov/41455858/,No LLM provider configured.,,,False,False
736c16640b8674a9fa0f55b6806b103e98b33707a8c3224df353411dd8b3f55d,"A therapeutic approach of LC-MS characterised MFER-Mc against alcohol and NDEA induced hepatocellular carcinoma activity through LXR-α, LXR-β and HMG-CoA pathway: an in-silico, in-vitro and in-vivo study",PubMed - cancer (broad),PubMed - cancer (broad),2025-12-27T00:00:00,https://pubmed.ncbi.nlm.nih.gov/41455855/,No LLM provider configured.,,,False,False
1f11abbef46bba9739c896b930a8a7fa2175b9eac0a033172a484e89bc93ac38,Systematic review and meta analysis of the global incidence and clinicopathological characteristics of liver metastasis in patients with cervical cancer,PubMed - cancer (broad),PubMed - cancer (broad);Biology,2025-12-27T00:00:00,https://pubmed.ncbi.nlm.nih.gov/41455852/,No LLM provider configured.,,,False,False
2f5a2c7c266a6977a1d4ff4fdbaa73181c14a004ce134eec025e2d3e5d53dabc,Black Women's Perceptions of the Challenges Surrounding Cervical Cancer Screening in the United States,PubMed - cancer (broad),PubMed - cancer (broad),2025-12-27T00:00:00,https://pubmed.ncbi.nlm.nih.gov/41455851/,No LLM provider configured.,,,False,False
c8ec005493f03a62723d6eb4d7868ebf20f3ce267a68f5e0afa4850047f46feb,"Dyadic Associations of Physical Activity, Diet Quality, and Body Mass Index in Black Prostate Cancer Survivors and their Spouses: An Actor-Partner Interdependence Model Analysis",PubMed - cancer (broad),PubMed - cancer (broad),2025-12-27T00:00:00,https://pubmed.ncbi.nlm.nih.gov/41455850/,No LLM provider configured.,,,False,False
605462680522a962c72c3df3a1463dc70617a71a631ebe1d6da0d31724777630,Correction: Risk Factors for Recurrence of Non-Small-Cell Lung Cancer After Anatomical Segmentectomy,PubMed - cancer (broad),PubMed - cancer (broad),2025-12-27T00:00:00,https://pubmed.ncbi.nlm.nih.gov/41455848/,No LLM provider configured.,,,False,False
